market,isin,symbol,name
NYSE,US86389T1060,MSC,USD
NYSE,US8641591081,RGR,Sturm Ruger & Co Inc USD
NYSE,US8660821005,INN,Summit Hotel Properties Inc USD
NYSE,US8666741041,SUI,Sun Communities Inc USD
NYSE,US86722A1034,SXC,Suncoke Energy Inc USD
NYSE,US86740P2074,STG,Sunlands Technology Group ADR USD
NYSE,US8678921011,SHO,SUNSTONE HOTEL INVESTORS INC  USD
NYSE,US8689272032,SRFM,Surf Air Mobility Inc. USD
NYSE,US87043Q1085,SG,"Sweetgreen, Inc. USD"
NYSE,US8713321029,SLVM,Sylvamo Corporation USD
NYSE,US87161C5013,SNV,Synovus Financial Corp USD
NYSE,US87162W1009,SNX,SYNNEX Corp. USD
NYSE,US87165B1035,SYF,Synchrony Financial USD
NYSE,US8718291078,SYY,Sysco Corp. USD
NYSE,US87200P2083,SST,System1 Inc. USD
NYSE,US8725401090,TJX,"The TJX Companies, Inc. USD"
NYSE,US87256C1018,TKO,"TKO Group Holdings, Inc USD"
NYSE,US87265H1095,TPH,Tri Pointe Homes Inc USD
NYSE,US87266M1071,TRTX,TPG RE Finance Trust Inc. USD
NYSE,US8740391003,TSM,Taiwan Semi.Manufa.Ltd ADR USD
NYSE,US8740602052,TAK,Takeda Pharmaceutic -SP ADR USD
NYSE,US8740801043,TAL,TAL Education Group ADS USD
NYSE,US87484T1088,TALO,Talos Energy Inc USD
NYSE,US8754651060,SKT,USD
NYSE,US8760301072,TPR,Tapestry USD
NYSE,US87612E1064,TGT,Target Corp. USD
NYSE,US87612G1013,TRGP,Targa Resources USD
NYSE,US87724P1066,TMHC,USD
NYSE,US87901J1051,TGNA,Tegna Inc. USD
NYSE,US8791051043,THQ,USD
NYSE,US87911J1034,HQH,Tekla Healthcare Investors USD
NYSE,US87911L1089,THW,Abrdn World Healthcare Fund USD
NYSE,US87918A1051,TDOC,Teladoc Health Inc. USD
NYSE,US8793601050,TDY,Teledyne Technologies Inc USD
NYSE,US8793691069,TFX,Teleflex Inc USD
NYSE,US87936R2058,VIV,Telefonica Brasil SA USD
NYSE,US8794338298,TDS,USD
NYSE,US88023U1016,SGI,Somnigroup International Inc. USD
NYSE,US88031M1099,TS,Tenaris SA  USD
NYSE,US88033G4073,THC,Tenet Healthcare Corp. USD
NYSE,US8803451033,TNC,Tennant Company USD
NYSE,US88034P1093,TME,USD
NYSE,US88076W1036,TDC,Teradata Corp USD
NYSE,US8807791038,TEX,Terex Corp USD
NYSE,US8808901081,TX,Ternium S.A. ADR USD
NYSE,US88146M1018,TRNO,TERRENO REALTY CORP USD
NYSE,US8816242098,TEVA,USD
NYSE,US88162F1057,TTI,TETRA Technologies USD
NYSE,US8832031012,TXT,Textron Inc. USD
NYSE,US8835561023,TMO,USD
NYSE,US8851601018,THO,"Thor Industries, Inc. USD"
NYSE,US88554D2053,DDD,3D Systems Corp. USD
NYSE,US88579Y1010,MMM,3M Co. USD
NYSE,US88642R1095,TDW,TIDEWATER INC NEW USD
NYSE,US8868851028,TLYS,"Tilly's, Inc. USD"
NYSE,US88706T1088,TIMB,Tim S.A. ADR USD
NYSE,US8873891043,TKR,Timken Company USD
NYSE,US88830M1027,TWI,Titan International  USD
NYSE,US8887871080,TOST,"Toast, Inc. USD"
NYSE,US8894781033,TOL,Toll Brothers Inc. USD
NYSE,US89055F1030,BLD,Topbuild Corp USD
NYSE,US8910921084,TTC,The Toro Company USD
NYSE,US89151E1091,TTE,Total Energies SE ADR USD
NYSE,US8923313071,TM,Toyota Motor Corporation ADR USD
NYSE,US8936411003,TDG,TransDigm Group Inc USD
NYSE,US8938702045,TGS,USD
NYSE,US89400J1079,TRU,Transunion USD
NYSE,US8941641024,TNL,Travel+ Leisure Co. USD
NYSE,US89417E1091,TRV,"The Travelers Companies, Inc. USD"
NYSE,US89469A1043,THS,Treegouse Foods Inc USD
NYSE,US89531P1057,TREX,Trex Co. Inc. USD
NYSE,US8962881079,TNET,Trinet Group Inc USD
NYSE,US8965221091,TRN,Trinity Industries Inc. USD
NYSE,US89677Y1001,TPVG,USD
NYSE,US8968181011,TGI,Triumph Group USD
NYSE,US89832Q1094,TFC,Truist Financial Corp USD
NYSE,US9001112047,TKC,USD
NYSE,US90114C1071,TUYA,Tuya Inc ADR USD
NYSE,US90138F1021,TWLO,"Twilio, Inc. USD"
NYSE,US90187B8046,TWO,USD
NYSE,US9022521051,TYL,"Tyler Technologies, Inc. USD"
NYSE,US9024941034,TSN,Tyson Foods Inc. USD
NYSE,US9026531049,UDR,UDR INC USD
NYSE,US9026811052,UGI,UGI Corp USD
NYSE,US9029733048,USB,U.S. Bancorp USD
NYSE,US90353T1007,UBER,Uber Technologies Inc. USD
NYSE,US90353W1036,UI,Ubiquiti Inc. USD
NYSE,US90364P1057,PATH,UiPath Inc. USD
NYSE,US9043111072,UAA,Under Armour Inc. USD
NYSE,US9043112062,UA,"Under Armour, Inc. - Class C USD"
NYSE,US9046772003,UFI,Unifi Inc. USD
NYSE,US9047677045,UL,UNILEVER PLC -SP ADR USD
NYSE,US9078181081,UNP,Union Pacific Corporation USD
NYSE,US9092143067,UIS,Unisys Corp. USD
NYSE,US90984P3038,UCB,"United Community Banks, Inc. USD"
NYSE,US9108734057,UMC,United Micro Electronics ADR USD
NYSE,US9111631035,UNFI,"United Natural Foods, Inc. USD"
NYSE,US9113121068,UPS,"United Parcel Service, Inc. USD"
NYSE,US9113631090,URI,United Rentals USD
NYSE,US9116841084,USM,United States Cellular Corp. USD
NYSE,US9120081099,USFD,US Food Holding Corp USD
NYSE,US91324P1021,UNH,"Unitedhealth Group, Inc. USD"
NYSE,US91332U1016,U,Unity Software Inc USD
NYSE,US9134561094,UVV,Universal Corporation USD
NYSE,US91359E1055,UHT,UNIVERSAL HEALTH REALTY USD
NYSE,US9139031002,UHS,USD
NYSE,US9139151040,UTI,USD
NYSE,US91529Y1064,UNM,Unum Group  USD
NYSE,US91704F1049,UE,Urban Edge Properties USD
NYSE,US9182041080,VFC,V.F. Corporation USD
NYSE,US91823B1098,UWMC,UWM Holdings Corporation USD
NYSE,US91829B1035,VOC,VOC Energy Trust USD
NYSE,US91851C2017,EGY,Vaalco Energy Inc USD
NYSE,US91879Q1094,MTN,Vail Resorts Inc. USD
NYSE,US9189052098,VHI,Valhi Inc USD
NYSE,US91912E1055,VALE,Vale S.A. ADR USD
NYSE,US91913Y1001,VLO,Valero Energy Corporation USD
NYSE,US9202531011,VMI,Valmont Industries Inc USD
NYSE,US9224751084,VEEV,Veeva Systems Inc. USD
NYSE,US92276F1003,VTR,Ventas Inc USD
NYSE,US92338C1036,VLTO,Veralto Corp USD
NYSE,US92343V1044,VZ,Verizon Communications Inc. USD
NYSE,US92537N1081,VRT,Vertiv Holdings Co USD
NYSE,US92561V2088,RBOT,Vicarious Surgical Inc-A USD
NYSE,US9256521090,VICI,Vici Properties Inc.  USD
NYSE,US9264001028,VSCO,Victorias Secret And Co USD
NYSE,US92763W1036,VIPS,Vipshop Holdings Limited ADR USD
NYSE,US92766K4031,SPCE,Virgin Galactic Holdings Inc USD
NYSE,US92826C8394,V,"Visa, Inc. USD"
NYSE,US9282981086,VSH,Vishay Intertechnology Inc. USD
NYSE,US92835W1071,ZTR,USD
NYSE,US92837L1098,VIST,Vista Energy SAB de CV USD
NYSE,US92840M1027,VST,Vistra Corp USD
NYSE,US92852X1037,VTS,Vitesse Energy Inc. USD
NYSE,US9288811014,VNT,Vontier Corporation USD
NYSE,US9290421091,VNO,VORNADO REALTY TRUST USD
NYSE,US9290891004,VOYA,Voya Financial USD
NYSE,US9291601097,VMC,Vulcan Materials Company USD
NYSE,US92922P1066,WTI,W&T OFFSHORE INC USD
NYSE,US92936U1097,WPC,W. P. Carey Inc. USD
NYSE,US92939U1060,WEC,Wisconsin Energy Corp USD
NYSE,US92942W1071,KLG,WK Kellog Co USD
NYSE,US9295661071,WNC,Wabash National Corp USD
NYSE,US9297401088,WAB,Wabtec Corp. USD
NYSE,US9311421039,WMT,Wal-Mart Inc. USD
NYSE,US93148P1021,WD,"Walker & Dunlop, Inc. USD"
NYSE,US93403J1060,WRBY,Warby Parker Inc. USD
NYSE,US93627C1018,HCC,Warrior Met Coal USD
NYSE,US94106L1098,WM,Waste Management Inc. USD
NYSE,US94132V1052,WDH,Waterdrop Inc ADR USD
NYSE,US9418481035,WAT,WATERS CORP USD
NYSE,US9426222009,WSO,Watsco USD
NYSE,US94419L1017,W,Wayfair Inc. Class A USD
NYSE,US94724R1086,WEAV,Weave Communikations Inc USD
NYSE,US9488491047,WMK,Weis Markets Inc  USD
NYSE,US9497461015,WFC,Wells Fargo & Company USD
NYSE,US95040Q1040,WELL,Welltower Inc. USD
NYSE,US95082P1057,WCC,Wesco International Inc USD
NYSE,US9553061055,WST,USD
NYSE,US9576381092,WAL,USD
NYSE,US95766A1016,EMD,Western Asset Em. Mkts. Debt USD
NYSE,US9598021098,WU,The Western Union Company USD
NYSE,US9604131022,WLK,Westlake Chemical Corp. USD
NYSE,US96208T1043,WEX,Wex Inc USD
NYSE,US9621661043,WY,Weyerhaeuser Co. USD
NYSE,US96328L2051,UP,Wheels Up Experience Inc. USD
NYSE,US9633201069,WHR,Whirlpool Corp. USD
NYSE,US9660842041,WSR,WHITESTONE REIT USD
NYSE,US96758W1018,WOW,"WideOpenWest, Inc. USD"
NYSE,US9682232064,WLY,"John Wiley & Sons, Inc. USD"
NYSE,US9694571004,WMB,"Williams Companies, Inc. USD"
NYSE,US9699041011,WSM,Williams-Sonoma Inc USD
NYSE,US9746371007,WGO,"Winnebago Industries, Inc. USD"
NYSE,US9778521024,WOLF,Wolfspeed USD
NYSE,US9780971035,WWW,Wolverine World Wide USD
NYSE,US9802283088,WDS,Woodside Energy Group ADR USD
NYSE,US9810641087,WF,Woori Financial Group USD
NYSE,US98139A1051,WK,Workiva Inc. USD
NYSE,US9818111026,WOR,"Worthington Industries, Inc. USD"
NYSE,US9821041012,WS,Worthington Steel USD
NYSE,US98311A1051,WH,Wyndham Hotels Resorts Inc USD
NYSE,US9837931008,XPO,"XPO, Inc. USD"
NYSE,US9840171030,XHR,Xenia Hotels & Resorts Inc USD
NYSE,US98419M1009,XYL,XYLEM INC USD
NYSE,US98422D1054,XPEV,XPeng Inc ADR USD
NYSE,US98422X1019,XPOF,Xponential Fitness Inc. USD
NYSE,US98423J1016,XPER,Xperi Inc. USD
NYSE,US9842451000,YPF,YPF SA USD
NYSE,US98459U1034,YALA,Yalla Group Ltd ADR USD
NYSE,US9858171054,YELP,"Yelp, Inc. USD"
NYSE,US98585L1008,YRD,Yirendai Ltd. ADR USD
NYSE,US98585N1063,YEXT,Yext Inc. USD
NYSE,US98585X1046,YETI,"YETI Holdings, Inc. USD"
NYSE,US98741T1043,DAO,Youdao Inc ADR USD
NYSE,US9884981013,YUM,"Yum! Brands, Inc. USD"
NYSE,US98850P1093,YUMC,Yum China Holdings Inc USD
NYSE,US98923K1034,ZK,USD
NYSE,US98945L2043,ZEPP,USD
NYSE,US98955K1043,ZVIA,Zevia PBC USD
NYSE,US98955N2071,ZH,Zhihu Inc ADR USD
NYSE,US98956A1051,ZETA,Zeta Global Hldgs Corp USD
NYSE,US98956P1021,ZBH,Zimmer Biomet Holdings Inc USD
NYSE,US98978V1035,ZTS,Zoetis Inc. USD
NYSE,US98980A1051,ZTO,ZTO Express (Cayman) Inc ADR USD
NYSE,US98980B1035,ZIP,ZipRecruiter USD
NYSE,US98983L1089,ZWS,USD
NYSE,VGG0457F1071,ARCO,USD
NYSE,VGG1110E1079,BHVN,Biohaven Ltd USD
NYSE,VGG1890L1076,CPRI,Capri Holdings Ltd. USD
NYSE,VGG6564A1057,NOMD,Nomad Foods Ltd. USD
NYSE,US9884981013,YUM,"Yum! Brands, Inc. USD"
NYSE,US98923K1034,ZK,USD
NYSE,US98945L2043,ZEPP,USD
NYSE,US98956A1051,ZETA,Zeta Global Hldgs Corp USD
NYSE,US98955K1043,ZVIA,Zevia PBC USD
NYSE,US98955N2071,ZH,Zhihu Inc ADR USD
NYSE,IL0065100930,ZIM,USD
NYSE,US98956P1021,ZBH,Zimmer Biomet Holdings Inc USD
NYSE,US98980B1035,ZIP,ZipRecruiter USD
NYSE,US98978V1035,ZTS,Zoetis Inc. USD
NYSE,US98980A1051,ZTO,ZTO Express (Cayman) Inc ADR USD
NYSE,US98983V1061,ZUO,Zuora Inc (class A) USD
NYSE,US98983L1089,ZWS,USD
NYSE-MKT,CA0539061030,ASM,USD
NYSE-MKT,CA10586A1084,GRO,Brazil Potash Corp. USD
NYSE-MKT,CA11777Q2099,BTG,B2Gold Corp. USD
NYSE-MKT,CA23256X4075,CYBN,Cybin Inc. USD
NYSE-MKT,CA2483561072,DNN,Denison Mines Corp. USD
NYSE-MKT,CA26873J1075,EMX,EMX Royalty Corporation USD
NYSE-MKT,CA2926717083,UUUU,Energy Fuels Inc. USD
NYSE-MKT,CA38071H1064,GROY,Gold Royalty Corp USD
NYSE-MKT,CA4530384086,IMO,Imperial Oil Ltd USD
NYSE-MKT,CA59124U6051,MTA,USD
NYSE-MKT,CA6445351068,NGD,"New Gold, Inc. USD"
NYSE-MKT,CA66510M2040,NAK,USD
NYSE-MKT,CA66987E2069,NG,NovaGold Resources Inc. USD
NYSE-MKT,CA68634K1066,ORLA,Orla Mining USD
NYSE-MKT,CA72765Q8829,PLG,Platinum Group Metals Ltd. USD
NYSE-MKT,CA8765111064,TGB,Taseko Mines Ltd USD
NYSE-MKT,CA91688R1082,URG,Ur Energy Inc. USD
NYSE-MKT,KYG4760X1025,INDO,USD
NYSE-MKT,US00507W2061,ATNM,USD
NYSE-MKT,US0207721095,APT,Alpha Pro Tech Ltd. USD
NYSE-MKT,US02322P3091,AMBO,USD
NYSE-MKT,US0295951059,AMS,USD
NYSE-MKT,US09175M8047,GPUS,Hyperscale Data Inc. USD
NYSE-MKT,US1259193084,CVU,"CPI Aerostructures, Inc. USD"
NYSE-MKT,US15643U1043,LEU,Centrus Energy Corp USD
NYSE-MKT,US29402E1029,ELA,Envela Corporation USD
NYSE-MKT,US30049A1079,EPM,Evolution Petroleum Corp USD
NYSE-MKT,US35471R1068,FSP,USD
NYSE-MKT,US36465A1097,GGN,USD
NYSE-MKT,US38500T2006,GTE,Gran Tierra Energy Inc. USD
NYSE-MKT,US44183U3086,HUSA,USD
NYSE-MKT,US4491091074,HYLN,Hyliion Holdings Corp USD
NYSE-MKT,US45259L2051,IBO,Impact Biomedical Inc. USD
NYSE-MKT,US45685K1025,INFU,InfuSystems Holdings Inc. USD
NYSE-MKT,US4611471008,INTT,Intest Corporation USD
NYSE-MKT,US46578C1080,IE,Ivanhoe Electric Inc.  USD
NYSE-MKT,US50125G3074,KULR,Kulr Technology Group Inc. USD
NYSE-MKT,US5526411021,MAIA,MAIA Biotechnology USD
NYSE-MKT,US57403M1045,MGLD,Marygold Companies Inc USD
NYSE-MKT,US5927701012,MXC,Mexxo Energy Corp USD
NYSE-MKT,US59935P2092,MLSS,Milestone Scientific Inc. USD
NYSE-MKT,US62857J2015,MYO,Myomo Inc USD
NYSE-MKT,US6300873022,NNVC,NanoViricides Inc. USD
NYSE-MKT,US6436111065,GBR,"New Concept Energy, Inc USD"
NYSE-MKT,US6458272050,IDR,USD
NYSE-MKT,US70532Y3036,PED,Pedevco Corp. USD
NYSE-MKT,US74365A3095,PLX,USD
NYSE-MKT,US75025X1000,RLGT,Radiant Logistics Inc. USD
NYSE-MKT,US76129W1053,RVP,USD
NYSE-MKT,US76665T1025,REPX,USD
NYSE-MKT,US76680V1089,REI,Ring Energy Inc USD
NYSE-MKT,US78590A1097,SACH,Sachem Capital Corp USD
NYSE-MKT,US85916J4094,STXS,Stereotaxis Inc. USD
NYSE-MKT,US8901101092,TMP,USD
NYSE-MKT,US91532F1021,UMAC,USD
NYSE-MKT,US9168961038,UEC,Uranium Energy Corp. USD
NYSE-MKT,US9616842061,WWR,"Westwater Resources, Inc. USD"
NYSE-MKT,US78590A1097,SACH,Sachem Capital Corp USD
NYSE-MKT,US85916J4094,STXS,Stereotaxis Inc. USD
NYSE-MKT,CA8765111064,TGB,Taseko Mines Ltd USD
NYSE-MKT,US8901101092,TMP,USD
NYSE-MKT,CA91688R1082,URG,Ur Energy Inc. USD
NYSE-MKT,US9168961038,UEC,Uranium Energy Corp. USD
NYSE-MKT,US9616842061,WWR,"Westwater Resources, Inc. USD"
NYSE-MKT,CA98980M1095,ZOM,Zomedica Corp USD
NYSE-MKT,US6300873022,NNVC,NanoViricides Inc. USD
NYSE-MKT,US63937X2027,NAVB,USD
NYSE-MKT,US6436111065,GBR,"New Concept Energy, Inc USD"
NYSE-MKT,US69924M1099,PZG,USD
NYSE-MKT,US70532Y3036,PED,Pedevco Corp. USD
NYSE-MKT,US74365A3095,PLX,USD
NYSE-MKT,US74933X3026,RMED,Ra Medical Systems Inc  USD
NYSE-MKT,US75025X1000,RLGT,Radiant Logistics Inc. USD
NYSE-MKT,US75903M3097,RHE,USD
NYSE-MKT,US76129W1053,RVP,USD
NYSE-MKT,US76665T1025,REPX,USD
NYSE-MKT,US76680V1089,REI,Ring Energy Inc USD
NYSE-MKT,US78590A1097,SACH,Sachem Capital Corp USD
NYSE-MKT,US81727U1051,SENS,Sensonics Holdings Inc USD
NYSE-MKT,US8342EP1070,XPL,Solitario Zinc Corp. USD
NYSE-MKT,US85916J4094,STXS,Stereotaxis Inc. USD
NYSE-MKT,US86737U1025,SSY,USD
NYSE-MKT,US8681531070,SDPI,USD
NYSE-MKT,US87164U4094,TOVX,Theriva Biologics Inc USD
NYSE-MKT,US87407Q2075,TKAT,Takung Art CO LTD USD
NYSE-MKT,US87968A1043,TELL,Tellurian Inc USD
NYSE-MKT,US8870802084,TMBR,Timber Pharmaceuticals Inc USD
NYSE-MKT,US8901101092,TMP,USD
NYSE-MKT,US9168961038,UEC,Uranium Energy Corp. USD
NYSE-MKT,US9286611077,VNRX,VolitionRX Ltd USD
NYSE-MKT,US9616842061,WWR,"Westwater Resources, Inc. USD"
NYSE-MKT,US96951A1043,WLMS,USD
NYSE-MKT,US98420P3082,XTNT,Xtant Medical Holdings Inc USD
TSX,AU000000PDN8,PDN,Paladin Energy LTD CAD
TSX,AU000000PRU3,PRU,Perseus Mining Ltd CAD
TSX,CA00208D4084,ARX,Arc Resources Ltd. CAD
TSX,CA00217Y1043,ATS,ATS Corp. CAD
TSX,CA00379L3048,ABRA,AbraSilver Resource Corp. CAD
TSX,CA0042721005,ADN,Acadian Timber Corporation CAD
TSX,CA00461M1032,ARA,ACLARA RESOURCES INC CAD
TSX,CA00791E1025,ADZN,Adventus Mining Corporation CAD
TSX,CA00791P1071,AAV,Advantage Oil & Gas Ltd. CAD
TSX,CA00792K1075,AERO,Aero Energy Ltd CAD
TSX,CA00831V2057,AAG,Aftermath Silver Ltd. CAD
TSX,CA0089118776,AC,Air Canada CAD
TSX,CA01626P1484,ATD,Alimentation Couche-Tard Inc CAD
TSX,CA01921D2041,AAUC,Allied Gold Corporation  CAD
TSX,CA02028L1076,DEX,Almadex Minerals Ltd. CAD
TSX,CA0209361009,ALS,Altius Minerals Corporation CAD
TSX,CA02139L1031,ALTA,Altamira Gold Corp. CAD
TSX,CA02156R1082,APN,Altiplano Metals Inc. CAD
TSX,CA0272592092,LI,American Lithium Corp CAD
TSX,CA03062D1006,USA,Americas Gold & Silver Corp CAD
TSX,CA03114B1022,AMX,Amex Exploration Inc CAD
TSX,CA03349X1015,APM,Andean Precious Metals Corp.  CAD
TSX,CA03464C1068,AEC,Anfield Energy Inc CAD
TSX,CA03770A1093,APGO,Apollo Silver Corp. CAD
TSX,CA0399441033,AGAG,Argenta Silver Corp. CAD
TSX,CA04016E2024,LIT,CAD
TSX,CA04040Y1097,ARIS,ARIS MINING CORP CAD
TSX,CA04045U1021,ATZ,Aritzia CAD
TSX,CA0405181029,AMC,Arizona Metals Corp CAD
TSX,CA04058Q1054,ASCU,CAD
TSX,CA04302L1004,ARTG,Artemis Gold Inc CAD
TSX,CA04364G1063,AOT,Ascot Resources Ltd. CAD
TSX,CA0468241082,SASK,Atha Energy Corp. CAD
TSX,CA04682R1073,ATH,Athabasca Oil Corp CAD
TSX,CA0475591099,ATY,Atico Mining Corporation CAD
TSX,CA04965P2089,ATOM,Atomic Minerals Corp. CAD
TSX,CA0521041065,ACR.H,American Helium Inc CAD
TSX,CA05335P1099,XLY,Auxly Ccannabis Group Inc. CAD
TSX,CA05337L3048,AVL,Avalon Advanced Materials Inc CAD
TSX,CA05455R2081,ARIC,Awale Resources Limited CAD
TSX,CA05466C1095,AYA,Aya Gold & Silver Inc CAD
TSX,CA05478T2074,AAZ,Azincourt Energy Corp. CAD
TSX,CA0548271000,AZT,Aztec Minerals Corp CAD
TSX,CA05501V1040,AMZ,Azucar Minerals Ltd. CAD
TSX,CA05534B7604,BCE,BCE Inc. CAD
TSX,CA05585D1033,HOM.U,CAD
TSX,CA0636711016,BMO,Bank of Montreal CAD
TSX,CA0641491075,BNS,Bank Of Nova Scotia CAD
TSX,CA06683R1010,BNXA,Banxa Holdings Inc CAD
TSX,CA0698251075,FIND,Baselode Energy Corp CAD
TSX,CA07278W1095,BHS,Bayhorse Silver Inc CAD
TSX,CA07317Q1054,BTE,Baytex Energy Corp CAD
TSX,CA07380N1042,BCM,Bear Creek Mining Corp CAD
TSX,CA0805581091,BSX,Belo Sun Mining Corp CAD
TSX,CA08949R1073,BRAU,Big Ridge Gold Corp. CAD
TSX,CA0906901081,RX,Biosyent Inc CAD
TSX,CA0906971035,BIR,Birchcliff Energy Ltd CAD
TSX,CA09173B1076,BITF,Bitfarms Ltd CAD
TSX,CA09173W1014,BTCW,Bitcoin Well Inc CAD
TSX,CA09261Q1072,BRC,Blackrock Silver Corp CAD
TSX,CA0959251038,BJGC,Blue Jay Gold Corp CAD
TSX,CA0960495079,BSK,Blue Sky Uranium Corp CAD
TSX,CA0977518616,BBD.B,Bombardier Inc class B  CAD
TSX,CA0985461049,BNE,Bonterra Energy Corp CAD
TSX,CA10566M1068,BRVO,Bravo Mining Corp. CAD
TSX,CA1170881041,BRW,Brunswick Exploration Inc CAD
TSX,CA1208313009,BU,Burcon NutraScience Corp. CAD
TSX,CA1247651088,CAE,Cae Inc CAD
TSX,CA1348083025,CNE,Canacol Energy LTD CAD
TSX,CA1349211054,CAR.UN,CAD
TSX,CA1350861060,GOOS,Canada Goose Holdings Inc CAD
TSX,CA13515Q1037,CNC,Canada Nickel Company Inc CAD
TSX,CA1352081063,LL,Canada Rare Earth Corp CAD
TSX,CA1360691010,CM,CAD
TSX,CA1367178326,CU,Canadian Utilities Ltd. CAD
TSX,CA13709C1005,CVV,Canalaska Uranium LTD CAD
TSX,CA1380357048,WEED,Canopy Growth Corporation  CAD
TSX,CA14042M1023,CPX,Capital Power Corporation CAD
TSX,CA14055C1086,CAPT,Capitan Silver Corp CAD
TSX,CA14150G4007,CJ,Cardinal Energy Group CAD
TSX,CA14179V5036,CJT,Cargojet Inc CAD
TSX,CA1467721082,ECR,Cartier Resources Inc CAD
TSX,CA1469261004,CAM,Cascadia Minerals Ltd CAD
TSX,CA1482391069,GLDC,Cassiar Gold Corp CAD
TSX,CA15120R1038,CEMX,Cematrix Corporation CAD
TSX,CA15135U1093,CVE,Cenovus Energy Inc CAD
TSX,CA1520061021,CG,Centerra Gold Inc. CAD
TSX,CA1566151066,LCE,CENTURY LITHIUM CORP CAD
TSX,CA1567881018,CERT,Cerrado Gold Inc CAD
TSX,CA1724541000,CGX,Cineplex Inc. CAD
TSX,CA17253X1050,CPH,Cipher Pharmaceuticals Inc. CAD
TSX,CA18452Y1007,AIR,Clean Air Metals Inc.  CAD
TSX,CA18453A1012,CTV,CAD
TSX,CA1956151098,CAD,CAD
TSX,CA2052491057,CMG,Computer Modelling Group Ltd. CAD
TSX,CA2073081077,COS,Conigas Battery Metals Inc CAD
TSX,CA21037X1006,CSU,Constellation Software Inc CAD
TSX,CA2172051039,CPAU,Copaur Minerals Inc. CAD
TSX,CA21749Q1046,CUU,Copper Fox Metals Inc CAD
TSX,CA21750C1014,CGNT,Copper Giant Resources Corp. CAD
TSX,CA21873D1015,CNCO,Core Nickel Corp. CAD
TSX,CA21948L1040,CUSN,Cornish Metals Inc.  CAD
TSX,CA22675W1077,CRE,CAD
TSX,CA2447672080,DEF,Defiance Silver Corp CAD
TSX,CA2499061083,DSG,Descartes Systems Grp. Inc CAD
TSX,CA25043D1078,DME,Desert Mountain Energy Corp CAD
TSX,CA2524423068,ADK,Diagnos Inc CAD
TSX,CA2546771072,DSV,Discovery Silver Corp CAD
TSX,CA2548481043,DMX,District Metals Corp  CAD
TSX,CA25552L2012,DG,Dixie Gold Inc CAD
TSX,CA25609L1058,DCBO,Docebo Inc. CAD
TSX,CA26780A1084,DYA,Dynacert Inc CAD
TSX,CA26780B1067,DNG,Dynacor Group inc. CAD
TSX,CA26886R1047,EQB,EQB Inc. CAD
TSX,CA26925V1085,ETL,E3 LITHIUM LTD CAD
TSX,CA28500L1094,ELEC,Electric Royalties LTD CAD
TSX,CA28619K1093,ELE,CAD
TSX,CA2899003008,ELO,Eloro Resources Ltd CAD
TSX,CA2902571041,BABY,Else Nutrition Holdings Inc CAD
TSX,CA2907371058,ELC,Elysee Development Corp CAD
TSX,CA2908761018,EMA,Emera Inc CAD
TSX,CA2924541055,EMPR,Empress Royalty Corp.  CAD
TSX,CA29259W7008,EU,Encore Energy Corp. CAD
TSX,CA2935701078,ESI,Ensign Energy Services Inc. CAD
TSX,CA29385B1094,EGLX,CAD
TSX,CA29446Y5020,EQX,Equinox Gold Corp CAD
TSX,CA29472E1079,EQTY,Equity Metals Corporation CAD
TSX,CA29480N2068,ERD,CAD
TSX,CA2960061091,ERO,Ero Copper Corp CAD
TSX,CA2964371066,ESK,Eskay Mining Corp CAD
TSX,CA29872L2066,ESM,Euro Sun Mining Inc CAD
TSX,CA29872T2092,EMN,Euro Manganese Inc  CAD
TSX,CA30069C8016,EXN,Excellon Reasources Inc CAD
TSX,CA3012831077,EIF,Exchange Income Corporation CAD
TSX,CA30222R1091,EXRO,Exro Technologies CAD
TSX,CA3025911023,FPX,FPX Nickel Corp CAD
TSX,CA30336V1031,FFU,F4 Uranium Corp. CAD
TSX,CA30336Y1079,FUU,F3 Uranium Corp. CAD
TSX,CA3038971022,FIH.U,CAD
TSX,CA3039011026,FFH,CAD
TSX,CA3060711015,FO,Falcon Oil & Gas Ltd. CAD
TSX,CA30710P1027,FNC,Fancamp Exploration Ltd. CAD
TSX,CA3073571034,FDY,Faraday Copper Corp. CAD
TSX,CA32050C1059,HELI,First Helium Inc CAD
TSX,CA3208901064,FF,First Mining Gold Corp CAD
TSX,CA3359341052,FM,First Quantum Minerals Ltd CAD
TSX,CA34416E8743,FMS,Focus Graphite Inc. CAD
TSX,CA34660G1046,FSY,Forsys Metals Corp CAD
TSX,CA3495531079,FTS,Fortis Inc CAD
TSX,CA34967D1015,FT,Fortune Minerals Ltd CAD
TSX,CA34985Q1000,FMC,Forum Energy Metals Corp CAD
TSX,CA3505901056,FDR,Founders Metals Inc. CAD
TSX,CA3564552048,FVL,Freegold Ventures LTD  CAD
TSX,CA3565001086,FRU,Freehold Royalties Ltd. CAD
TSX,CA35658P1053,FMAN,Freeman Gold Corp CAD
TSX,CA35905B1076,FEC,Frontera Energy Corp CAD
TSX,CA3619705021,GBU,Gabriel Resources Ltd  CAD
TSX,CA3620M15016,GMV,GMV Minerals Inc. CAD
TSX,CA36254S1056,GT,GT Resources Inc. CAD
TSX,CA36256R1055,GTWO,G2 Goldfields Inc CAD
TSX,CA36258E1025,GRSL,GR Silver Mining Ltd CAD
