Market,ISIN,Symbol,Name,Currency,AUM,Replication,Fee,Dividend
DEU-XETRA,DE000A0S9GB0,4GLD:GR,XETRA GOLD  (4GLD GR ETF),EUR,13810,Fizyczna,"0,36",Nie wypłaca
DEU-XETRA,JE00B1VS3770,VZLD:GR,WISDOMTREE PHYSICAL GOLD (VZLD GR ETF),EUR,4348,Fizyczna,"0,39",Nie wypłaca
DEU-XETRA,DE000A1E0HR8,XAD5:GR,XTRACKERS PHYSICAL GOLD ETC EUR (XAD5 GR ETF),EUR,2018,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,DE000A1EK0G3,XAD1:GR,DB-X PHYSICAL GOLD EURO HEDGED ETC (XAD1 GR ETF),EUR,1380,Fizyczna,"0,59",Nie wypłaca
DEU-XETRA,JE00B1VS3333,VZLC:GR,WISDOMTREE PHYSICAL SILVER (VZLC GR ETF),EUR,1229,Fizyczna,"0,49",Nie wypłaca
DEU-XETRA,JE00B1VS2W53,VZLA:GR,WISDOMTREE PHYSICAL PLATINUM (VZLA GR ETF),EUR,378,Fizyczna,"0,49",Nie wypłaca
GBR-LSE,IE00B4ND3602,SGLN:LN,ISHARES PHYSICAL GOLD ETC (SGLN LN ETF),GBP,13841,Fizyczna,"0,12",Nie wypłaca
GBR-LSE,JE00B1VS3770,PHAU:LN,WISDOMTREE PHYSICAL GOLD (PHAU LN ETF),USD,4348,Fizyczna,"0,39",Nie wypłaca
GBR-LSE,JE00B1VS3333,PHAG:LN,WISDOMTREE PHYSICAL SILVER (PHAG LN ETF),USD,1229,Fizyczna,"0,49",Nie wypłaca
GBR-LSE,IE00B4NCWG09,ISLN:LN,ISHARES PHYSICAL SILVER ETC (ISLN LN ETF),USD,453,Fizyczna,"0,20",Nie wypłaca
GBR-LSE,JE00B1VS2W53,PHPT:LN,WISDOMTREE PHYSICAL PLATINUM (PHPT LN ETF),USD,378,Fizyczna,"0,49",Nie wypłaca
GBR-LSE,XS2115336336,RMAU:LN,THE ROYAL MINT PHYSICAL GOLD ETC SECURITIES (RMAU LN ETF),USD,828,Fizyczna,"0,25",Nie wypłaca
GBR-LSE,JE00B1VS3002,PHPD:LN,WISDOMTREE PHYSICAL PALLADIUM (PHPD LN ETF),USD,110,Fizyczna,"0,49",Nie wypłaca
GBR-LSE,JE00B1VS3W29,PHPM:LN,WISDOMTREE PHYSICAL PRECIOUS METALS (PHPM LN ETF),USD,135,Fizyczna,"0,44",Nie wypłaca
DEU-XETRA,IE000NDWFGA5,URNU:GR,GLOBAL X URANIUM UCITS ETF (URNU GR ETF),EUR,68,Fizyczna,"0,65",Nie wypłaca
DEU-XETRA,DE000A0Q4R28,EXV5:GR,ISHARES STOXX EUROPE 600 AUTOMOBILES & PARTS UCITS (EXV5 GR ETF),EUR,138,Fizyczna,"0,46",b. d.
GBR-LSE,IE00B4MCHD36,IUCD:LN,ISHARES S&P 500 CONSUMER DISCRETIONARY SECTOR UCITS ETF ACC  (IUCD LN ETF),USD,416,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,DE000A0H08S0,EXV9:GR,ISHARES STOXX EUROPE 600 TRAVEL & LEISURE UCITS (EXV9 GR ETF),EUR,148,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,IE00BM67HP23,XDWC:GR,DB X-TRACKERS MSCI WORLD CONSUMER DISCRETIONARY UCITS (XDWC GR ETF),EUR,158,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,DE000A0H08H3,EXH3:GR,ISHARES STOXX EUROPE 600 FOOD UCITS (EXH3 GR ETF),EUR,271,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,IE00BM67HN09,XDWS:GR,DB X-TRACKERS MSCI WORLD CONSUMER STAPLES UCITS (XDWS GR ETF),EUR,863,Fizyczna,"0,25",b. d.
GBR-LSE,IE00B40B8R38,IUCS:LN,ISHARES S&P 500 CONSUMER STAPLES SECTOR UCITS ETF (IUCS LN ETF),USD,595,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,LU0292105359,DXSK:GR,DB X-TRACKERS STOXX EUROPE 600 FOOD & BEVERAGE UCITS (DXSK GR ETF),EUR,80,Fizyczna,"0,20",Nie wypłaca
DEU-XETRA,DE000A0H08M3,EXH1:GR,ISHARES STOXX EUROPE 600 OIL & GAS UCITS (EXH1 GR ETF),EUR,910,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,FR0010524777,LYM9:GR,LYXOR NEW ENERGY UCITS (LYM9 GR ETF),EUR,1053,Fizyczna,"0,60",Rocznie
DEU-XETRA,IE00BM67HM91,XDW0:GR,DB X-TRACKERS MSCI WORLD ENERGY UCITS (XDW0 GR ETF),EUR,1237,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,IE00B42NKQ00,QDVF:GR,ISHARES S&P 500 ENERGY SECTOR UCITS (QDVF GR ETF),EUR,977,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,IE00BMYDM794,HTMW:GR,L&G HYDROGEN ECONOMY UCITS (HTMW GR ETF),EUR,481,Fizyczna,"0,49",Nie wypłaca
DEU-XETRA,IE00BKWQ0F09,SPYN:GR,SPDR MSCI EUROPE ENERGY UCITS (SPYN GR ETF),EUR,1183,Fizyczna,"0,18",Nie wypłaca
GBR-LSE,IE00B42NKQ00,IUES:LN,ISHARES S&P 500 ENERGY SECTOR UCITS ETF (ACC) (IUES LN ETF),USD,977,Fizyczna,"0,15",Nie wypłaca
GBR-LSE,IE00BYTRR863,WNRG:LN,SPDR WORLD ENERGY UCITS (WNRG LN ETF),USD,465,Fizyczna,"0,30",Nie wypłaca
GBR-LSE,IE00B6R51Z18,SPOG:LN,ISHARES OIL & GAS EXPLORATION & PRODUCTION UCITS (SPOG LN ETF),GBP,346,Fizyczna,"0,55",Nie wypłaca
GBR-LSE,IE00BMDH1538,HDRO:LN,VANECK HYDROGEN ETF (HDRO LN ETF),USD,100,Fizyczna,"0,55",Nie wypłaca
DEU-XETRA,DE0006289309,EXX1:GR,ISHARES EURO STOXX BANKS 30-15 UCITS (EXX1 GR ETF),EUR,1328,Fizyczna,"0,51",Półrocznie
DEU-XETRA,IE00BKWQ0G16,SPYZ:GR,SPDR MSCI EUROPE FINANCIALS UCITS (SPYZ GR ETF),EUR,319,Fizyczna,"0,18",Nie wypłaca
DEU-XETRA,IE00B4JNQZ49,QDVH:GR,ISHARES S&P 500 FINANCIALS SECTOR UCITS (QDVH GR ETF),EUR,970,Fizyczna,"0,15",Nie wypłaca
GBR-LSE,IE00B4JNQZ49,IUFS:LN,ISHARES S&P 500 FINANCIALS SECTOR UCITS (IUFS LN ETF),USD,970,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,DE000A0H08K7,EXH5:GR,ISHARES STOXX EUROPE 600 INSURANCE UCITS (EXH5 GR ETF),EUR,245,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,IE00BM67HL84,XDWF:GR,DB X-TRACKERS MSCI WORLD FINANCIAL UCITS (XDWF GR ETF),EUR,440,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,DE000A0F5UJ7,EXV1:GR,ISHARES STOXX EUROPE 600 BANKS UCITS (EXV1 GR ETF),EUR,1269,Fizyczna,"0,46",Kwartalnie
GBR-LSE,IE00BD3V0B10,BNKS:LN,ISHARES S&P U.S. BANKS UCITS ETF ACC (BNKS LN ETF),USD,336,Fizyczna,"0,35",Nie wypłaca
DEU-XETRA,IE00B6R52036,IS0E:GR,ISHARES GOLD PRODUCERS UCITS (IS0E GR ETF),EUR,1576,Fizyczna,"0,55",Nie wypłaca
DEU-XETRA,LU0488317701,CD91:GR,LYXOR NYSE ARCA GOLD BUGS UCITS (CD91 GR ETF),EUR,316,Fizyczna,"0,65",Rocznie
DEU-XETRA,DE000A0F5UK5,EXV6:GR,ISHARES STOXX EUROPE 600 BASIC RESOURCES UCITS (EXV6 GR ETF),EUR,527,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,IE00BQQP9G91,G2XJ:GR,VANECK VECTORS JUNIOR GOLD MINERS UCITS (G2XJ GR ETF),EUR,337,Fizyczna,"0,55",Nie wypłaca
DEU-XETRA,DE000A0H08E0,EXV7:GR,ISHARES STOXX EUROPE 600 CHEMICALS UCITS (EXV7 GR ET),EUR,87,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,DE000A0H08F7,EXV8:GR,ISHARES STOXX EUROPE 600 CONSTRUCTION & MATERIALS UCITS (EXV8 GR ET),EUR,114,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,IE0002PG6CA6,VVMX:GR,VANECK VECTORS RARE EARTH AND STRATEGIC METALS UCITS ETF ACC  (VVMX GR ETF),EUR,127,Fizyczna,"0,59",Nie wypłaca
GBR-LSE,IE00BQQP9F84,GDX:LN,VANECK VECTORS GOLD MINERS UCITS ETF (GDX LN ETF),USD,703,Fizyczna,"0,53",Nie wypłaca
GBR-LSE,IE00BKLF1R75,VOLT:LN,WISDOMTREE BATTERY SOLUTIONS UCITS ETF - USD ACC (VOLT LN ETF),USD,301,Fizyczna,"0,40",Nie wypłaca
GBR-LSE,IE00BDFBTQ78,GDIG:LN,VANECK VECTORS GLOBAL MINING UCITS A (GDIG LN ETF),USD,515,Fizyczna,"0,50",Nie wypłaca
GBR-LSE,IE00B4MKCJ84,IUMS:LN,ISHARES S&P 500 MATERIAL SECTOR UCITS ETF (IUMS LN ETF),USD,143,Fizyczna,"0,15",Nie wypłaca
GBR-LSE,IE0005YK6564,URNM:LN,SPROTT URANIUM MINERS UCITS ETF USD ACC (URNM LN ETF),USD,90,Fizyczna,"0,85",Nie wypłaca
GBR-LSE,IE00B27YCF74,WOOD:LN,ISHARES GLOBAL TIMBER & FORESTRY UCITS (WOOD LN ETF),GBP,160,Fizyczna,"0,65",Półrocznie
DEU-XETRA,IE00B1FZS350,IQQ6:GR,ISHARES DEVELOPED MARKETS PROPERTY YIELD UCITS (IQQ6 GR ET),EUR,1553,Fizyczna,"0,59",Kwartalnie
DEU-XETRA,IE00B0M63284,IQQP:GR,ISHARES EUROPEAN PROPERTY YIELD UCITS (IQQP GR ETF),EUR,1327,Fizyczna,"0,40",3x do roku
DEU-XETRA,IE00B1FZSF77,IQQ7:GR,ISHARES US PROPERTY YIELD UCITS (IQQ7 GR ETF),EUR,468,Fizyczna,"0,40",Kwartalnie
DEU-XETRA,LU0489337690,D5BK:GR,DB X-TRACKERS FTSE DEVELOPED EUROPE REAL ESTATE UCITS (D5BK GR ETF),EUR,681,Fizyczna,"0,33",Nie wypłaca
DEU-XETRA,IE00B1FZS244,IQQ4:GR,ISHARES ASIA PROPERTY YIELD UCITS (IQQ4 GR ETF),EUR,539,Fizyczna,"0,59",Kwartalnie
DEU-XETRA,IE00B8GF1M35,SPYJ:GR,SPDR DOW JONES GLOBAL REAL ESTATE UCITS (SPYJ GR ETF),EUR,251,Fizyczna,"0,40",Kwartalnie
DEU-XETRA,NL0009690239,TRET:GR,VANECK GLOBAL REAL ESTATE UCITS ETF (TRET GR ETF),EUR,239,Fizyczna,"0,25",Kwartalnie
GBR-LSE,IE00B0M63284,IPRP:LN,ISHARES EUROPEAN PROPERTY YIELD UCITS (IPRP LN ETF),GBP,1327,Fizyczna,"0,40",3x do roku
GBR-LSE,IE00B1TXLS18,IUKP:LN,ISHARES UK PROPERTY UCITS (IUKP LN ETF),GBP,671,Fizyczna,"0,40",Kwartalnie
GBR-LSE,IE00B1FZSF77,IUSP:LN,ISHARES US PROPERTY YIELD UCITS (IUSP LN ETF),GBP,468,Fizyczna,"0,40",Kwartalnie
DEU-XETRA,IE00B43HR379,QDVG:GR,ISHARES S&P 500 HEALTH CARE SECTOR UCITS (QDVG GR ETF),EUR,2471,Fizyczna,"0,15",b. d.
GBR-LSE,IE00B43HR379,IUHC:LN,ISHARES S&P 500 HEALTH CARE SECTOR UCITS ETF (ACC) (IUHC LN ETF),USD,2471,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,IE00BYZK4776,2B78:GR,ISHARES HEALTHCARE INNOVATION UCITS (2B78 GR ETF),EUR,1211,Fizyczna,"0,40",Nie wypłaca
DEU-XETRA,IE00BM67HK77,XDWH:GR,DB X-TRACKERS MSCI WORLD HEALTH CARE INDEX UCITS (XDWH GR ETF),EUR,1869,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,DE000A0Q4R36,EXV4:GR,ISHARES STOXX EUROPE 600 HEALTH CARE  UCITS (EXV4 GR ETF),EUR,725,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,IE00BMW42181,ESIH:GR,ISHARES MSCI EUROPE HEALTH CARE SCTR UCIST ETF (ESIH GR ETF),EUR,573,Fizyczna,"0,18",Nie wypłaca
GBR-LSE,IE00BYXG2H39,BTEC:LN,ISHARES NASDAQ US BIOTECHNOLOGY UCITS (BTEC LN ETF),USD,441,Fizyczna,"0,35",Nie wypłaca
DEU-XETRA,IE00B1FZS467,IQQI:GR,ISHARES GLOBAL INFRASTRUCTURE UCITS (IQQI GR ETF),EUR,1548,Fizyczna,"0,65",Kwartalnie
DEU-XETRA,DE000A0H08J9,EXH4:GR,ISHARES STOXX EUROPE 600 INDUSTRIAL GOODS & SERVICES UCITS (EXH4 GR ETF),EUR,165,Fizyczna,"0,46",b. d.
GBR-LSE,IE00B4LN9N13,IUIS:LN,ISHARES S&P 500 INDUSTRIALS SECTOR UCITS ETF (IUIS LN ETF),USD,209,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,IE00B3WJKG14,QDVE:GR,ISHARES S&P500 IT SECTOR UCITS (QDVE GR ETF),EUR,3915,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,IE00BYPLS672,USPY:GR,L&G CYBER SECURITY UCITS  (USPY GR ETF),EUR,2565,Fizyczna,"0,69",Nie wypłaca
DEU-XETRA,IE00BM67HT60,XDWT:GR,DB X-TRACKERS MSCI WORLD INFORMATION TECH UCITS (XDWT GR ETF),EUR,2363,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,IE00BWBXM948,ZPDT:GR,SPDR S&P U.S. TECHNOLOGY SELECT SECTOR UCITS ETF (ZPDT GR ETF),EUR,772,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,IE00BM67HR47,XWTS:GR,DB X-TRACKERS MSCI WORLD TELECOM UCITS (XWTS GR ETF),EUR,232,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,DE000A0H08Q4,EXV3:GR,ISHARES STOXX EUROPE 600 TECHNOLOGY UCITS (EXV3 GR ETF),EUR,177,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,LU2023678282,DRUP:GR,LYXOR MSCI DISRUPTIVE TECHNOLOGY ESG FILTERED UCITS (DRUP GR ETF),EUR,163,Fizyczna,"0,45",Nie wypłaca
GBR-LSE,IE00B3WJKG14,IUIT:LN,ISHARES S&P 500 IT SECTOR UCITS (IUIT LN ETF),USD,3915,Fizyczna,"0,15",Nie wypłaca
GBR-LSE,IE00BYPLS672,USPY:LN,L&G CYBER SECURITY UCITS (USPY LN ETF),USD,2565,Fizyczna,"0,69",Nie wypłaca
GBR-LSE,IE00BG0J4C88,LOCK:LN,ISHARES DIGITAL SECURITY UCITS (LOCK LN ETF),USD,1830,Fizyczna,"0,40",Nie wypłaca
GBR-LSE,IE00BMC38736,SMH:LN,VANECK VECTORS SEMICONDUCTOR UCITS ETF  (SMH LN ETF),USD,961,Fizyczna,"0,35",Nie wypłaca
GBR-LSE,IE00BDDRF700,ITEK:LN,HAN-GINS TECH MEGATREND EQUAL WEIGHT UCITS (ITEK LN ETF),USD,78,Fizyczna,"0,59",Nie wypłaca
GBR-LSE,IE00BFD2H405,FSKY:LN,FIRST TRUST CLOUD COMPUTING UCITS ETF CLASS A USD ACCUMULATION (FSKY LN ETF),GBP,321,Fizyczna,"0,60",Nie wypłaca
GPW-WWA,PLBETWT00010,ETFBWTEC:PW,BETA ETF WIGTECH  (ETFBWTECH),PLN,2,Fizyczna,"1,20",Nie wypłaca
DEU-XETRA,DE000A0H08R2,EXV2:GR,ISHARES STOXX EUROPE 600 TELECOM UCITS (EXV2 GR ETF),EUR,246,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,IE00BFWFPX50,ZPDK:GR,SPDR S&P U.S. COMMUNICATION SERVICES SELECT SECTOR UCITS (ZPDK GR ETF),EUR,134,Fizyczna,"0,15",Nie wypłaca
GBR-LSE,IE00B1TXK627,DH2O:LN,ISHARES GLOBAL WATER UCITS (DH2O LN ETF),USD,2084,Fizyczna,"0,65",Półrocznie
DEU-XETRA,IE00B1TXK627,IQQQ:GR,ISHARES GLOBAL WATER UCITS (IQQQ GR ETF),EUR,2084,Fizyczna,"0,65",Półrocznie
DEU-XETRA,DE000A0Q4R02,EXH9:GR,ISHARES STOXX EUROPE 600 UTILITIES UCITS (EXH9 GR ETF),EUR,240,Fizyczna,"0,46",Kwartalnie
GBR-LSE,IE00B4KBBD01,IUUS:LN,ISHARES S&P 500 UTILITIES SECTOR UCITS ETF (IUUS LN ETF),USD,241,Fizyczna,"0,15",Nie wypłaca
GBR-LSE,IE00BDDRF700,ITEK:LN,HAN-GINS TECH MEGATREND EQUAL WEIGHT UCITS (ITEK LN ETF),USD,78,Fizyczna,"0,59",Nie wypłaca
DEU-XETRA,IE00B4KBBD01,2B7A:GR,ISHARES S&P500 UTILITIES UCITS (2B7A GR ETF),EUR,241,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,IE00BYVJRR92,QDVR:GR,ISHARES MSCI USA SRI UCITS (QDVR GR ETF),EUR,9851,Fizyczna,"0,20",Nie wypłaca
DEU-XETRA,IE00B1XNHC34,IQQH:GR,ISHARES GLOBAL CLEAN ENERGY UCITS (IQQH GR ETF),EUR,4336,Fizyczna,"0,65",Półrocznie
DEU-XETRA,IE00BYZK4552,2B76:GR,ISHARES AUTOMATION & ROBOTICS UCITS (2B76 GR ETF),EUR,3181,Fizyczna,"0,40",Nie wypłaca
DEU-XETRA,IE00BGBN6P67,BNXG:GR,INVESCO ELWOOD GLOBAL BLOCKCHAIN UCITS (BNXG GR ETF),EUR,474,Fizyczna,"0,65",Nie wypłaca
DEU-XETRA,IE00BYWQWR46,ESP0:GR,VANECK VECTORS VIDEO GAMING AND ESPORTS UCITS  (ESP0 GR ETF),EUR,530,Fizyczna,"0,55",Nie wypłaca
DEU-XETRA,IE00BGV5VN51,XAIX:GR,XTRACKERS ARTIFICIAL INTELLIGENCE & BIG DATA UCITS ETF 1C (XAIX GR ETF),EUR,1087,Fizyczna,"0,35",Nie wypłaca
DEU-XETRA,IE00BKTLJC87,AYEU:GR,ISHARES SMART CITY INFRASTRUCTURE UCITS ETF USD ACC (AYEU GR ETF),EUR,338,Fizyczna,"0,40",Nie wypłaca
DEU-XETRA,IE00BK5BCD43,XMLD:GR,L&G ARTIFICIAL INTELLIGENCE UCITS (XMLD GR ETF),EUR,385,Fizyczna,"0,49",Nie wypłaca
DEU-XETRA,IE00BK5BC677,XMLH:GR,L&G HEALTHCARE BREAKTHROUGH UCITS (XMLH GR ETF),EUR,108,Fizyczna,"0,49",Nie wypłaca
DEU-XETRA,IE00BGV5VR99,XMOV:GR,XTRACKERS FUTURE MOBILITY UCITS (XMOV GR ETF),EUR,119,Fizyczna,"0,35",Nie wypłaca
DEU-XETRA,IE00BLRPQH31,RIZF:GR,RIZE SUSTAINABLE FUTURE OF FOOD UCITS (RIZF GR ETF),EUR,178,Fizyczna,"0,45",Nie wypłaca
DEU-XETRA,IE00BK5BCH80,RENW:GR,L&G CLEAN ENERGY UCITS (RENW GR ETF),EUR,180,Fizyczna,"0,49",Nie wypłaca
DEU-XETRA,IE000YYE6WK5,DFEN:GR,VANECK DEFENSE ETF (DFEN GR ETF),EUR,60,Fizyczna,"0,55",b. d.
DEU-XETRA,IE00BG5J1M21,CBSX:GR,THE MEDICAL CANNABIS AND WELLNESS UCITS (CBSX GR ETF),EUR,11,Fizyczna,"0,80",Nie wypłaca
GBR-LSE,IE00BYZK4552,RBOT:LN,ISHARES AUTOMATION & ROBOTICS UCITS (RBOT LN ETF),USD,3181,Fizyczna,"0,40",Nie wypłaca
GBR-LSE,IE00BYZK4883,DGTL:LN,ISHARES DIGITALISATION UCITS (DGTL LN ETF),USD,984,Fizyczna,"0,40",Nie wypłaca
GBR-LSE,IE00BYVJRP78,SUSM:LN,ISHARES MSCI EM SRI UCITS (SUSM LN ETF),USD,4060,Fizyczna,"0,25",Nie wypłaca
GBR-LSE,IE00BGBN6P67,BCHN:LN,INVESCO ELWOOD GLOBAL BLOCKCHAIN UCITS (BCHN LN ETF),USD,474,Fizyczna,"0,65",Nie wypłaca
GBR-LSE,IE00BF0M2Z96,BATT:LN,L&G BATTERY VALUE-CHAIN UCITS  (BATT LN ETF),USD,912,Fizyczna,"0,49",Nie wypłaca
GBR-LSE,IE00BYZK4669,AGED:LN,ISHARES AGEING POPULATION UCITS (AGED LN ETF),USD,738,Fizyczna,"0,40",Nie wypłaca
GBR-LSE,IE00BJGWQN72,WCLD:LN,WISDOMTREE CLOUD COMPUTING UCITS ETF - USD ACC  (WCLD LN ETF),USD,367,Fizyczna,"0,40",Nie wypłaca
GBR-LSE,IE00BGL86Z12,ECAR:LN,ISHARES ELECTRIC VEHICLES & DRIVING TECHNOLOGY UCITS (ECAR LN ETF),USD,805,Fizyczna,"0,40",Nie wypłaca
GBR-LSE,IE00BF0M6N54,ECOM:LN,L&G ECOMMERCE LOGISTICS UCITS (ECOM LN ETF),USD,295,Fizyczna,"0,49",Nie wypłaca
GBR-LSE,IE00BDVPNG13,WTAI:LN,WISDOMTREE ARTIFICIAL INTELLIGENCE UCITS ETF - USD ACC (WTAI LN ETF),USD,570,Fizyczna,"0,40",Nie wypłaca
GBR-LSE,IE00B6R52143,ISAG:LN,ISHARES AGRIBUSINESS UCITS (ISAG LN ETF),USD,657,Fizyczna,"0,55",Nie wypłaca
GBR-LSE,IE00BF5DXP42,LEGR:LN,FIRST TRUST INDXX INNOVATIVE TRANSACTION & PROCESS UCITS (LEGR LN ETF),USD,82,Fizyczna,"0,65",Nie wypłaca
GBR-LSE,IE00B52XQP83,IRSA:LN,ISHARES MSCI SOUTH AFRICA UCITS (IRSA LN ETF),USD,54,Fizyczna,"0,65",Nie wypłaca
DEU-XETRA,IE00B27YCK28,IUSC:GR,ISHARES MSCI EM LATAM UCITS (IUSC GR ETF),EUR,197,Fizyczna,"0,20",Półrocznie
DEU-XETRA,LU0292109344,XMBR:GR,DB X-TRACKERS MSCI BRAZIL UCITS (XMBR GR ETF),EUR,75,Fizyczna,"0,65",Nie wypłaca
DEU-XETRA,IE00B3XXRP09,VUSA:GR,VANGUARD S&P 500 ETF UCITS (VUSA GR ETF),EUR,39800,Fizyczna,"0,07",Kwartalnie
DEU-XETRA,IE0031442068,IUSA:GR,ISHARES CORE S&P 500 UCITS (IUSA GR ETF),EUR,13943,Fizyczna,"0,07",Kwartalnie
DEU-XETRA,IE00BYVQ9F29,NQSE:GR,ISHARES NASDAQ 100 UCITS ETF EUR HEDGED (ACC) (NQSE GR ETF),EUR,10329,Fizyczna,"0,36",Nie wypłaca
DEU-XETRA,IE00BJ0KDR00,XD9U:GR,DB X-TRACKERS MSCI USA INDEX UCITS (XD9U GR ETF),EUR,6779,Fizyczna,"0,07",Nie wypłaca
DEU-XETRA,IE00BYVJRR92,QDVR:GR,ISHARES MSCI USA SRI UCITS (QDVR GR ETF),EUR,9851,Fizyczna,"0,20",Nie wypłaca
DEU-XETRA,IE00B8GKDB10,VGWD:GR,VANGUARD FTSE ALL-WORLD HIGH DIVIDEND YIELD UCITS ETF DISTRIBUTING (VGWD GR ETF),EUR,4318,Fizyczna,"0,29",Kwartalnie
DEU-XETRA,IE00B3ZW0K18,IBCF:GR,ISHARES S&P 500 EUR HEDGED UCITS ETF (ACC)  (IBCF GR ETF),EUR,5441,Fizyczna,"0,20",Nie wypłaca
DEU-XETRA,IE00BFNM3G45,SGAS:GR,ISHARES MSCI USA ESG SCREENED UCITS ETF USD (ACC) (SGAS GR ETF),EUR,5593,Fizyczna,"0,07",Nie wypłaca
DEU-XETRA,IE00B6YX5D40,SPYD:GR,SPDR S&P US DIVIDEND ARISTOCRATS UCITS (SPYD GR ETF),EUR,4089,Fizyczna,"0,35",Kwartalnie
DEU-XETRA,IE00B3WJKG14,QDVE:GR,ISHARES S&P500 IT SECTOR UCITS (QDVE GR ETF),EUR,3915,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,IE00B6SPMN59,IBCK:GR,ISHARES EDGE S&P 500 MINIMUM VOLATILITY UCITS (IBCK GR ETF),EUR,2172,Fizyczna,"0,20",Nie wypłaca
DEU-XETRA,IE00B43HR379,QDVG:GR,ISHARES S&P 500 HEALTH CARE SECTOR UCITS (QDVG GR ETF),EUR,2471,Fizyczna,"0,15",b. d.
DEU-XETRA,IE00BLNMYC90,XDEW:GR,XTRACKERS S&P 500 EQUAL WEIGHT UCITS (XDEW GR ETF),EUR,5193,Fizyczna,"0,20",Nie wypłaca
DEU-XETRA,IE00BD1F4M44,QDVI:GR,ISHARES EDGE MSCI USA VALUE FACTOR UCITS (QDVI GR ETF),EUR,2552,Fizyczna,"0,20",b. d.
DEU-XETRA,IE00B2QWCY14,IUS3:GR,ISHARES S&P SMALL CAP 600 UCITS (IUS3GR ETF),EUR,1186,Fizyczna,"0,40",Półrocznie
DEU-XETRA,IE00BD1F4N50,QDVA:GR,ISHARES EDGE MSCI USA MOMENTUM FACTOR UCITS (QDVA GR ETF),EUR,278,Fizyczna,"0,20",Nie wypłaca
DEU-XETRA,IE00BD1F4L37,QDVB:GR,ISHARES EDGE MSCI USA QUALITY FACTOR UCITS (QDVB GR ETF),EUR,2050,Fizyczna,"0,20",Nie wypłaca
DEU-XETRA,IE00B1FZSF77,IQQ7:GR,ISHARES US PROPERTY YIELD UCITS (IQQ7 GR ETF),EUR,468,Fizyczna,"0,40",Kwartalnie
DEU-XETRA,IE00BYXVGY31,FUSA:GR,FIDELITY US QUALITY INCOME UCITS (FUSA GR ETF),EUR,1232,Fizyczna,"0,25",b. d.
DEU-XETRA,IE00B53L4350,SXRU:GR,ISHARES DOW JONES INDUSTRIAL AVERAGE UCITS (SXRU GR ETF),EUR,1006,Fizyczna,"0,33",Nie wypłaca
DEU-XETRA,IE00B4JNQZ49,QDVH:GR,ISHARES S&P 500 FINANCIALS SECTOR UCITS (QDVH GR ETF),EUR,970,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,IE00BWBXM948,ZPDT:GR,SPDR S&P U.S. TECHNOLOGY SELECT SECTOR UCITS ETF (ZPDT GR ETF),EUR,772,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,IE00BFWFPX50,ZPDK:GR,SPDR S&P U.S. COMMUNICATION SERVICES SELECT SECTOR UCITS (ZPDK GR ETF),EUR,134,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,IE00B42NKQ00,QDVF:GR,ISHARES S&P 500 ENERGY SECTOR UCITS (QDVF GR ETF),EUR,977,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,IE00BJZ2DC62,XRSM:GR,DB X-TRACKERS RUSSELL MIDCAP UCITS (XRSM GR ETF),EUR,91,Fizyczna,"0,07",b. d.
DEU-XETRA,LU0476289466,D5BI:GR,DB X-TRACKERS MSCI MEXICO UCITS (D5BI GR ETF),EUR,172,Fizyczna,"0,65",Nie wypłaca
DEU-XETRA,IE00B4KBBD01,2B7A:GR,ISHARES S&P500 UTILITIES UCITS (2B7A GR ETF),EUR,241,Fizyczna,"0,15",Nie wypłaca
DEU-XETRA,IE00BG5J1M21,CBSX:GR,THE MEDICAL CANNABIS AND WELLNESS UCITS (CBSX GR ETF),EUR,11,Fizyczna,"0,80",Nie wypłaca
